СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 7,00 мм`https://www.mir-priaji.ru/upload/iblock/2b1/2b1da2ea3ec4faaca9f0e55a1a3635eb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/123/123916ffb0e2d8ee1d06f3d1bd7090bc.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/952/952e3289c6a4aff665e0b53f436b604f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/d6e/d6ee689662abb1a96e4243fba45158bb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/cc1/cc13a2175bc3899fe84281061a4ddd97.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 5,00 мм`https://www.mir-priaji.ru/upload/iblock/ad0/ad033a03b5367ff021eab942de649c62.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Алюминиевые прямые спицы для вязания с наконечниками, серебр.цв. 40см`https://www.mir-priaji.ru/upload/iblock/61f/61f7f78b383f54519f9f36a8cf8c117f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Булавки для незакрытых петель  KnitPro, 45502`https://www.mir-priaji.ru/upload/iblock/25e/25eac9e470179bc671411a422bd972f5.jpeg`Булавки для незакрытых петель , длина 16см, 11см, 8см, голубой/розовый/оранжевый, 3шт в упаковке
СПИЦЫ ВЯЗАЛЬНЫЕ`Деревянный крючок-спица для нукинга KnitPro, 4.00мм 23505`https://www.mir-priaji.ru/upload/iblock/440/44035c0a384c813cfe090ca3596b03aa.jpeg`"Крючки ""KnitPro"" выполнены из высококачественного дерева с лаконичным натуральным дизайном и печатью размера крючка на корпусе. Крючек оснащен ушком. 
Данные крючки имеют высокую прочность, легкий вес и эластичность, что обеспечивает комфорт для рук и равномерное формирование стежка. Крючки KnitPro точно станут вашими фаворитами, ведь они очень нежные на ощупь и обеспечивают приятное времяпрепровождение в течение нескольких часов без усталости рук."
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для пряжи 3 шт KnitPro, 10944`https://www.mir-priaji.ru/upload/iblock/78d/78d35c091aeaf6a4f892097f12ab9b6c.jpeg`Иглы для пряжи 2,25мм/2,75мм/3,25мм, алюминий, красный/оранжевый/голубой, 3шт в наборе
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для сшивания трикотажных изделий KnitPro, 4шт в упак10806`https://www.mir-priaji.ru/upload/iblock/899/899c0cfe3f0ce4488335c63efb99864d.jpeg`" Иглы для сшивания трикотажных изделий KnitPro Упаковка из 2 маленьких и 2 больших игл. 
Аксессуары для вязания от KnitPro - все для комфортного рукоделия!"
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/b66/b669169b85b6b0323d2a377c1d5a6f96.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/c79/c79b73203f22d56f09dc3d23717d8fc8.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/ce9/ce979df3651594e653449edc935f3ecd.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/1b3/1b3552d335d9ff481226aca64eae15e5.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/feb/feb79aab6cc7e729b4b6a2c66469d117.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,50 мм`https://www.mir-priaji.ru/upload/iblock/b64/b648b194cd7e906b414762a78492e55a.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 4,50 мм`https://www.mir-priaji.ru/upload/iblock/d84/d845af47fb2da80777e92a5d07ccb685.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 5,50 мм`https://www.mir-priaji.ru/upload/iblock/baf/baf3b0661ffaae30ef15963cfcde74b9.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 6,00 мм`https://www.mir-priaji.ru/upload/iblock/a52/a52b31509496cccb6bfd29df882a051b.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 7,00 мм`https://www.mir-priaji.ru/upload/iblock/2b1/2b1da2ea3ec4faaca9f0e55a1a3635eb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/123/123916ffb0e2d8ee1d06f3d1bd7090bc.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/952/952e3289c6a4aff665e0b53f436b604f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/d6e/d6ee689662abb1a96e4243fba45158bb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/cc1/cc13a2175bc3899fe84281061a4ddd97.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 5,00 мм`https://www.mir-priaji.ru/upload/iblock/ad0/ad033a03b5367ff021eab942de649c62.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Алюминиевые прямые спицы для вязания с наконечниками, серебр.цв. 40см`https://www.mir-priaji.ru/upload/iblock/61f/61f7f78b383f54519f9f36a8cf8c117f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Булавки для незакрытых петель  KnitPro, 45502`https://www.mir-priaji.ru/upload/iblock/25e/25eac9e470179bc671411a422bd972f5.jpeg`Булавки для незакрытых петель , длина 16см, 11см, 8см, голубой/розовый/оранжевый, 3шт в упаковке
СПИЦЫ ВЯЗАЛЬНЫЕ`Деревянный крючок-спица для нукинга KnitPro, 4.00мм 23505`https://www.mir-priaji.ru/upload/iblock/440/44035c0a384c813cfe090ca3596b03aa.jpeg`"Крючки ""KnitPro"" выполнены из высококачественного дерева с лаконичным натуральным дизайном и печатью размера крючка на корпусе. Крючек оснащен ушком. 
Данные крючки имеют высокую прочность, легкий вес и эластичность, что обеспечивает комфорт для рук и равномерное формирование стежка. Крючки KnitPro точно станут вашими фаворитами, ведь они очень нежные на ощупь и обеспечивают приятное времяпрепровождение в течение нескольких часов без усталости рук."
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для пряжи 3 шт KnitPro, 10944`https://www.mir-priaji.ru/upload/iblock/78d/78d35c091aeaf6a4f892097f12ab9b6c.jpeg`Иглы для пряжи 2,25мм/2,75мм/3,25мм, алюминий, красный/оранжевый/голубой, 3шт в наборе
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для сшивания трикотажных изделий KnitPro, 4шт в упак10806`https://www.mir-priaji.ru/upload/iblock/899/899c0cfe3f0ce4488335c63efb99864d.jpeg`" Иглы для сшивания трикотажных изделий KnitPro Упаковка из 2 маленьких и 2 больших игл. 
Аксессуары для вязания от KnitPro - все для комфортного рукоделия!"
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/b66/b669169b85b6b0323d2a377c1d5a6f96.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/c79/c79b73203f22d56f09dc3d23717d8fc8.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/ce9/ce979df3651594e653449edc935f3ecd.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/1b3/1b3552d335d9ff481226aca64eae15e5.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/feb/feb79aab6cc7e729b4b6a2c66469d117.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,50 мм`https://www.mir-priaji.ru/upload/iblock/b64/b648b194cd7e906b414762a78492e55a.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 4,50 мм`https://www.mir-priaji.ru/upload/iblock/d84/d845af47fb2da80777e92a5d07ccb685.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 5,50 мм`https://www.mir-priaji.ru/upload/iblock/baf/baf3b0661ffaae30ef15963cfcde74b9.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 6,00 мм`https://www.mir-priaji.ru/upload/iblock/a52/a52b31509496cccb6bfd29df882a051b.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 7,00 мм`https://www.mir-priaji.ru/upload/iblock/2b1/2b1da2ea3ec4faaca9f0e55a1a3635eb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/123/123916ffb0e2d8ee1d06f3d1bd7090bc.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/952/952e3289c6a4aff665e0b53f436b604f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/d6e/d6ee689662abb1a96e4243fba45158bb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/cc1/cc13a2175bc3899fe84281061a4ddd97.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 5,00 мм`https://www.mir-priaji.ru/upload/iblock/ad0/ad033a03b5367ff021eab942de649c62.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Алюминиевые прямые спицы для вязания с наконечниками, серебр.цв. 40см`https://www.mir-priaji.ru/upload/iblock/61f/61f7f78b383f54519f9f36a8cf8c117f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Булавки для незакрытых петель  KnitPro, 45502`https://www.mir-priaji.ru/upload/iblock/25e/25eac9e470179bc671411a422bd972f5.jpeg`Булавки для незакрытых петель , длина 16см, 11см, 8см, голубой/розовый/оранжевый, 3шт в упаковке
СПИЦЫ ВЯЗАЛЬНЫЕ`Деревянный крючок-спица для нукинга KnitPro, 4.00мм 23505`https://www.mir-priaji.ru/upload/iblock/440/44035c0a384c813cfe090ca3596b03aa.jpeg`"Крючки ""KnitPro"" выполнены из высококачественного дерева с лаконичным натуральным дизайном и печатью размера крючка на корпусе. Крючек оснащен ушком. 
Данные крючки имеют высокую прочность, легкий вес и эластичность, что обеспечивает комфорт для рук и равномерное формирование стежка. Крючки KnitPro точно станут вашими фаворитами, ведь они очень нежные на ощупь и обеспечивают приятное времяпрепровождение в течение нескольких часов без усталости рук."
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для пряжи 3 шт KnitPro, 10944`https://www.mir-priaji.ru/upload/iblock/78d/78d35c091aeaf6a4f892097f12ab9b6c.jpeg`Иглы для пряжи 2,25мм/2,75мм/3,25мм, алюминий, красный/оранжевый/голубой, 3шт в наборе
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для сшивания трикотажных изделий KnitPro, 4шт в упак10806`https://www.mir-priaji.ru/upload/iblock/899/899c0cfe3f0ce4488335c63efb99864d.jpeg`" Иглы для сшивания трикотажных изделий KnitPro Упаковка из 2 маленьких и 2 больших игл. 
Аксессуары для вязания от KnitPro - все для комфортного рукоделия!"
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/b66/b669169b85b6b0323d2a377c1d5a6f96.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/c79/c79b73203f22d56f09dc3d23717d8fc8.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/ce9/ce979df3651594e653449edc935f3ecd.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/1b3/1b3552d335d9ff481226aca64eae15e5.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/feb/feb79aab6cc7e729b4b6a2c66469d117.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,50 мм`https://www.mir-priaji.ru/upload/iblock/b64/b648b194cd7e906b414762a78492e55a.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 4,50 мм`https://www.mir-priaji.ru/upload/iblock/d84/d845af47fb2da80777e92a5d07ccb685.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 5,50 мм`https://www.mir-priaji.ru/upload/iblock/baf/baf3b0661ffaae30ef15963cfcde74b9.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 6,00 мм`https://www.mir-priaji.ru/upload/iblock/a52/a52b31509496cccb6bfd29df882a051b.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 7,00 мм`https://www.mir-priaji.ru/upload/iblock/2b1/2b1da2ea3ec4faaca9f0e55a1a3635eb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/123/123916ffb0e2d8ee1d06f3d1bd7090bc.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/952/952e3289c6a4aff665e0b53f436b604f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/d6e/d6ee689662abb1a96e4243fba45158bb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/cc1/cc13a2175bc3899fe84281061a4ddd97.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 5,00 мм`https://www.mir-priaji.ru/upload/iblock/ad0/ad033a03b5367ff021eab942de649c62.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Алюминиевые прямые спицы для вязания с наконечниками, серебр.цв. 40см`https://www.mir-priaji.ru/upload/iblock/61f/61f7f78b383f54519f9f36a8cf8c117f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Булавки для незакрытых петель  KnitPro, 45502`https://www.mir-priaji.ru/upload/iblock/25e/25eac9e470179bc671411a422bd972f5.jpeg`Булавки для незакрытых петель , длина 16см, 11см, 8см, голубой/розовый/оранжевый, 3шт в упаковке
СПИЦЫ ВЯЗАЛЬНЫЕ`Деревянный крючок-спица для нукинга KnitPro, 4.00мм 23505`https://www.mir-priaji.ru/upload/iblock/440/44035c0a384c813cfe090ca3596b03aa.jpeg`"Крючки ""KnitPro"" выполнены из высококачественного дерева с лаконичным натуральным дизайном и печатью размера крючка на корпусе. Крючек оснащен ушком. 
Данные крючки имеют высокую прочность, легкий вес и эластичность, что обеспечивает комфорт для рук и равномерное формирование стежка. Крючки KnitPro точно станут вашими фаворитами, ведь они очень нежные на ощупь и обеспечивают приятное времяпрепровождение в течение нескольких часов без усталости рук."
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для пряжи 3 шт KnitPro, 10944`https://www.mir-priaji.ru/upload/iblock/78d/78d35c091aeaf6a4f892097f12ab9b6c.jpeg`Иглы для пряжи 2,25мм/2,75мм/3,25мм, алюминий, красный/оранжевый/голубой, 3шт в наборе
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для сшивания трикотажных изделий KnitPro, 4шт в упак10806`https://www.mir-priaji.ru/upload/iblock/899/899c0cfe3f0ce4488335c63efb99864d.jpeg`" Иглы для сшивания трикотажных изделий KnitPro Упаковка из 2 маленьких и 2 больших игл. 
Аксессуары для вязания от KnitPro - все для комфортного рукоделия!"
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/b66/b669169b85b6b0323d2a377c1d5a6f96.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/c79/c79b73203f22d56f09dc3d23717d8fc8.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/ce9/ce979df3651594e653449edc935f3ecd.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/1b3/1b3552d335d9ff481226aca64eae15e5.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/feb/feb79aab6cc7e729b4b6a2c66469d117.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,50 мм`https://www.mir-priaji.ru/upload/iblock/b64/b648b194cd7e906b414762a78492e55a.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 4,50 мм`https://www.mir-priaji.ru/upload/iblock/d84/d845af47fb2da80777e92a5d07ccb685.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 5,50 мм`https://www.mir-priaji.ru/upload/iblock/baf/baf3b0661ffaae30ef15963cfcde74b9.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 6,00 мм`https://www.mir-priaji.ru/upload/iblock/a52/a52b31509496cccb6bfd29df882a051b.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 7,00 мм`https://www.mir-priaji.ru/upload/iblock/2b1/2b1da2ea3ec4faaca9f0e55a1a3635eb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/123/123916ffb0e2d8ee1d06f3d1bd7090bc.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/952/952e3289c6a4aff665e0b53f436b604f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/d6e/d6ee689662abb1a96e4243fba45158bb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/cc1/cc13a2175bc3899fe84281061a4ddd97.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 5,00 мм`https://www.mir-priaji.ru/upload/iblock/ad0/ad033a03b5367ff021eab942de649c62.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Алюминиевые прямые спицы для вязания с наконечниками, серебр.цв. 40см`https://www.mir-priaji.ru/upload/iblock/61f/61f7f78b383f54519f9f36a8cf8c117f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Булавки для незакрытых петель  KnitPro, 45502`https://www.mir-priaji.ru/upload/iblock/25e/25eac9e470179bc671411a422bd972f5.jpeg`Булавки для незакрытых петель , длина 16см, 11см, 8см, голубой/розовый/оранжевый, 3шт в упаковке
СПИЦЫ ВЯЗАЛЬНЫЕ`Деревянный крючок-спица для нукинга KnitPro, 4.00мм 23505`https://www.mir-priaji.ru/upload/iblock/440/44035c0a384c813cfe090ca3596b03aa.jpeg`"Крючки ""KnitPro"" выполнены из высококачественного дерева с лаконичным натуральным дизайном и печатью размера крючка на корпусе. Крючек оснащен ушком. 
Данные крючки имеют высокую прочность, легкий вес и эластичность, что обеспечивает комфорт для рук и равномерное формирование стежка. Крючки KnitPro точно станут вашими фаворитами, ведь они очень нежные на ощупь и обеспечивают приятное времяпрепровождение в течение нескольких часов без усталости рук."
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для пряжи 3 шт KnitPro, 10944`https://www.mir-priaji.ru/upload/iblock/78d/78d35c091aeaf6a4f892097f12ab9b6c.jpeg`Иглы для пряжи 2,25мм/2,75мм/3,25мм, алюминий, красный/оранжевый/голубой, 3шт в наборе
СПИЦЫ ВЯЗАЛЬНЫЕ`Иглы для сшивания трикотажных изделий KnitPro, 4шт в упак10806`https://www.mir-priaji.ru/upload/iblock/899/899c0cfe3f0ce4488335c63efb99864d.jpeg`" Иглы для сшивания трикотажных изделий KnitPro Упаковка из 2 маленьких и 2 больших игл. 
Аксессуары для вязания от KnitPro - все для комфортного рукоделия!"
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/b66/b669169b85b6b0323d2a377c1d5a6f96.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/c79/c79b73203f22d56f09dc3d23717d8fc8.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 100 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/ce9/ce979df3651594e653449edc935f3ecd.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/1b3/1b3552d335d9ff481226aca64eae15e5.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,00 мм`https://www.mir-priaji.ru/upload/iblock/feb/feb79aab6cc7e729b4b6a2c66469d117.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 2,50 мм`https://www.mir-priaji.ru/upload/iblock/b64/b648b194cd7e906b414762a78492e55a.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 4,50 мм`https://www.mir-priaji.ru/upload/iblock/d84/d845af47fb2da80777e92a5d07ccb685.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 5,50 мм`https://www.mir-priaji.ru/upload/iblock/baf/baf3b0661ffaae30ef15963cfcde74b9.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 6,00 мм`https://www.mir-priaji.ru/upload/iblock/a52/a52b31509496cccb6bfd29df882a051b.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 7,00 мм`https://www.mir-priaji.ru/upload/iblock/2b1/2b1da2ea3ec4faaca9f0e55a1a3635eb.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 8,00 мм`https://www.mir-priaji.ru/upload/iblock/123/123916ffb0e2d8ee1d06f3d1bd7090bc.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 120 см 9,00 мм`https://www.mir-priaji.ru/upload/iblock/952/952e3289c6a4aff665e0b53f436b604f.jpg`
СПИЦЫ ВЯЗАЛЬНЫЕ`Круговые спицы, латунь, с гибкой фиолетовой леской серебристые, 80 см 10,00 мм`https://www.mir-priaji.ru/upload/iblock/d6e/d6ee689662abb1a96e4243fba45158bb.jpg`
